contract_id,gt_classes,pred_classes,tp_classes,fp_classes,fn_classes,runtime_seconds,gt_reentrancy,pred_reentrancy,gt_access_control,pred_access_control,gt_timestamp_dependency,pred_timestamp_dependency,model,skipped_llm,slither_in_scope,confirmed,rejected,total_tokens,error
access_control/FibonacciBalance.sol,access_control,access_control,access_control,,,14.205,0,0,1,1,0,0,o3,0,access_control,access_control,,1314,
access_control/arbitrary_location_write_simple.sol,access_control,,,,access_control,0.0,0,0,1,0,0,0,o3,1,,,,0,
access_control/incorrect_constructor_name1.sol,access_control,,,,access_control,0.0,0,0,1,0,0,0,o3,1,,,,0,
access_control/incorrect_constructor_name2.sol,access_control,,,,access_control,0.0,0,0,1,0,0,0,o3,1,,,,0,
access_control/incorrect_constructor_name3.sol,access_control,,,,access_control,0.0,0,0,1,0,0,0,o3,1,,,,0,
access_control/mapping_write.sol,access_control,,,,access_control,0.0,0,0,1,0,0,0,o3,1,,,,0,
access_control/multiowned_vulnerable.sol,access_control,,,,access_control,0.0,0,0,1,0,0,0,o3,1,,,,0,
access_control/mycontract.sol,access_control,access_control,access_control,,,5.003,0,0,1,1,0,0,o3,0,access_control,access_control,,698,
access_control/parity_wallet_bug_1.sol,access_control,,,,access_control,0.0,0,0,1,0,0,0,o3,1,,,,0,
access_control/parity_wallet_bug_2.sol,access_control,access_control|timestamp_dependency,access_control,timestamp_dependency,,111.704,0,0,1,1,0,1,o3,0,reentrancy|access_control|timestamp_dependency,access_control|timestamp_dependency,reentrancy,8273,
access_control/phishable.sol,access_control,access_control,access_control,,,5.08,0,0,1,1,0,0,o3,0,access_control,access_control,,685,
access_control/proxy.sol,access_control,access_control,access_control,,,5.87,0,0,1,1,0,0,o3,0,access_control,access_control,,760,
access_control/rubixi.sol,access_control,,,,access_control,26.408,0,0,1,0,0,0,o3,0,reentrancy,,reentrancy,2806,
access_control/simple_suicide.sol,access_control,access_control,access_control,,,5.956,0,0,1,1,0,0,o3,0,access_control,access_control,,658,
access_control/unprotected0.sol,access_control,,,,access_control,0.001,0,0,1,0,0,0,o3,1,,,,0,
access_control/wallet_02_refund_nosub.sol,access_control,reentrancy,,reentrancy,access_control,10.828,0,1,1,0,0,0,o3,0,reentrancy,reentrancy,,1226,
access_control/wallet_03_wrong_constructor.sol,access_control,,,,access_control,13.092,0,0,1,0,0,0,o3,0,reentrancy,,reentrancy,1273,
access_control/wallet_04_confused_sign.sol,access_control,,,,access_control,9.283,0,0,1,0,0,0,o3,0,reentrancy,,reentrancy,1203,
reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,reentrancy,reentrancy,reentrancy,,,3.372,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,1066,
reentrancy/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,reentrancy,reentrancy,reentrancy,,,3.282,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,880,
reentrancy/0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1.sol,reentrancy,reentrancy,reentrancy,,,3.312,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,1070,
reentrancy/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,reentrancy,reentrancy,reentrancy,,,2.476,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,962,
reentrancy/0x561eac93c92360949ab1f1403323e6db345cbf31.sol,reentrancy,reentrancy,reentrancy,,,4.702,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,1087,
reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,reentrancy,reentrancy,reentrancy,,,14.308,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,1654,
reentrancy/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,9.756,1,1,0,0,0,1,o3,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1352,
reentrancy/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,reentrancy,reentrancy,reentrancy,,,4.516,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,932,
reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,5.036,1,1,0,0,0,1,o3,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1073,
reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,reentrancy,reentrancy,reentrancy,,,3.413,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,968,
reentrancy/0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,9.046,1,1,0,0,0,1,o3,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1347,
reentrancy/0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,reentrancy,reentrancy,reentrancy,,,7.155,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,1188,
reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,7.408,1,1,0,0,0,1,o3,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1298,
reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,reentrancy,reentrancy,reentrancy,,,2.709,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,963,
reentrancy/0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,reentrancy,reentrancy,reentrancy,,,5.21,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,1030,
reentrancy/0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,reentrancy,reentrancy,reentrancy,,,7.299,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,891,
reentrancy/0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,reentrancy,reentrancy,reentrancy,,,3.376,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,893,
reentrancy/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,12.823,1,1,0,0,0,1,o3,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1637,
reentrancy/0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,11.494,1,1,0,0,0,1,o3,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1467,
reentrancy/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,8.905,1,1,0,0,0,1,o3,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1262,
reentrancy/etherbank.sol,reentrancy,reentrancy,reentrancy,,,3.802,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,809,
reentrancy/etherstore.sol,reentrancy,reentrancy,reentrancy,,,11.627,1,1,0,0,0,0,o3,0,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,1053,
reentrancy/modifier_reentrancy.sol,reentrancy,reentrancy,reentrancy,,,7.017,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,1235,
reentrancy/reentrance.sol,reentrancy,reentrancy,reentrancy,,,3.743,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,755,
reentrancy/reentrancy_bonus.sol,reentrancy,,,,reentrancy,0.0,1,0,0,0,0,0,o3,1,,,,0,
reentrancy/reentrancy_cross_function.sol,reentrancy,,,,reentrancy,0.0,1,0,0,0,0,0,o3,1,,,,0,
reentrancy/reentrancy_dao.sol,reentrancy,reentrancy,reentrancy,,,6.216,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,931,
reentrancy/reentrancy_insecure.sol,reentrancy,reentrancy,reentrancy,,,4.734,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,658,
reentrancy/reentrancy_simple.sol,reentrancy,reentrancy,reentrancy,,,4.373,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,752,
reentrancy/simple_dao.sol,reentrancy,reentrancy,reentrancy,,,3.103,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,712,
reentrancy/spank_chain_payment.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,54.869,1,1,0,0,0,1,o3,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,11529,
time_manipulation/ether_lotto.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,7.398,0,0,0,0,1,1,o3,0,reentrancy|timestamp_dependency,timestamp_dependency,reentrancy,1218,
time_manipulation/governmental_survey.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,19.632,0,0,0,0,1,1,o3,0,reentrancy|timestamp_dependency,timestamp_dependency,reentrancy,1543,
time_manipulation/lottopollo.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,6.266,0,0,0,0,1,1,o3,0,timestamp_dependency,timestamp_dependency,,919,
time_manipulation/roulette.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,3.692,0,0,0,0,1,1,o3,0,timestamp_dependency,timestamp_dependency,,808,
time_manipulation/timed_crowdsale.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,6.588,0,0,0,0,1,1,o3,0,timestamp_dependency,timestamp_dependency,,692,
