contract_id,gt_classes,pred_classes,tp_classes,fp_classes,fn_classes,runtime_seconds,gt_reentrancy,pred_reentrancy,gt_access_control,pred_access_control,gt_timestamp_dependency,pred_timestamp_dependency,model,skipped_llm,slither_in_scope,confirmed,rejected,total_tokens,error
access_control/FibonacciBalance.sol,access_control,access_control,access_control,,,14.541,0,0,1,1,0,0,o3,0,access_control,access_control,,1386,
access_control/arbitrary_location_write_simple.sol,access_control,,,,access_control,0.0,0,0,1,0,0,0,o3,1,,,,0,
access_control/incorrect_constructor_name1.sol,access_control,,,,access_control,0.0,0,0,1,0,0,0,o3,1,,,,0,
access_control/incorrect_constructor_name2.sol,access_control,,,,access_control,0.0,0,0,1,0,0,0,o3,1,,,,0,
access_control/incorrect_constructor_name3.sol,access_control,,,,access_control,0.0,0,0,1,0,0,0,o3,1,,,,0,
access_control/mapping_write.sol,access_control,,,,access_control,0.0,0,0,1,0,0,0,o3,1,,,,0,
access_control/multiowned_vulnerable.sol,access_control,,,,access_control,0.0,0,0,1,0,0,0,o3,1,,,,0,
access_control/mycontract.sol,access_control,access_control,access_control,,,6.833,0,0,1,1,0,0,o3,0,access_control,access_control,,827,
access_control/parity_wallet_bug_1.sol,access_control,,,,access_control,0.002,0,0,1,0,0,0,o3,1,,,,0,
access_control/parity_wallet_bug_2.sol,access_control,access_control|reentrancy|timestamp_dependency,access_control,reentrancy|timestamp_dependency,,89.563,0,1,1,1,0,1,o3,0,reentrancy|access_control|timestamp_dependency,reentrancy|access_control|timestamp_dependency,,7323,
access_control/phishable.sol,access_control,access_control,access_control,,,10.642,0,0,1,1,0,0,o3,0,access_control,access_control,,741,
access_control/proxy.sol,access_control,access_control,access_control,,,6.151,0,0,1,1,0,0,o3,0,access_control,access_control,,757,
access_control/rubixi.sol,access_control,,,,access_control,18.373,0,0,1,0,0,0,o3,0,reentrancy,,reentrancy,2368,
access_control/simple_suicide.sol,access_control,access_control,access_control,,,4.291,0,0,1,1,0,0,o3,0,access_control,access_control,,665,
access_control/unprotected0.sol,access_control,,,,access_control,0.001,0,0,1,0,0,0,o3,1,,,,0,
access_control/wallet_02_refund_nosub.sol,access_control,reentrancy,,reentrancy,access_control,19.127,0,1,1,0,0,0,o3,0,reentrancy,reentrancy,,1119,
access_control/wallet_03_wrong_constructor.sol,access_control,,,,access_control,23.861,0,0,1,0,0,0,o3,0,reentrancy,,reentrancy,1222,
access_control/wallet_04_confused_sign.sol,access_control,,,,access_control,25.233,0,0,1,0,0,0,o3,0,reentrancy,,reentrancy,1164,
reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,reentrancy,reentrancy,reentrancy,,,12.137,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,999,
reentrancy/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,reentrancy,reentrancy,reentrancy,,,13.012,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,949,
reentrancy/0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1.sol,reentrancy,reentrancy,reentrancy,,,12.672,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,1140,
reentrancy/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,reentrancy,reentrancy,reentrancy,,,5.809,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,1022,
reentrancy/0x561eac93c92360949ab1f1403323e6db345cbf31.sol,reentrancy,reentrancy,reentrancy,,,6.661,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,1031,
reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,reentrancy,reentrancy,reentrancy,,,31.439,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,1663,
reentrancy/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,20.596,1,1,0,0,0,1,o3,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1152,
reentrancy/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,reentrancy,reentrancy,reentrancy,,,10.786,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,1063,
reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,4.86,1,1,0,0,0,1,o3,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1217,
reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,reentrancy,reentrancy,reentrancy,,,3.352,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,837,
